conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1943207072117723427,Thu Jul 10 07:14:03 +0000 2025,1,berarti #kaburajadulu sebenernya kurang pas ya diliat dari kondisi SDM kita yg masih kek gini,1943207072117723427,,,in,,0,0,0,https://x.com/undefined/status/1943207072117723427,1106729528431239170,
1943068332330225955,Thu Jul 10 06:56:21 +0000 2025,0,@foxylinus Makanya semakin kita paham betapa inhumane-nya pemerintah dan oligarki di sini semakin gak pengen menikah &amp;/beranak dan opsi terbaik (tentu saja mahal) #KaburAjaDulu ketempat yg lebih memanusiakan kita sebagai manusia.,1943202617930420666,,foxylinus,in,,0,1,0,https://x.com/undefined/status/1943202617930420666,1686342297657675776,
1943070584533061684,Thu Jul 10 06:53:09 +0000 2025,0,@hardoelin kamu mau merealisasikan kaburajadulu sama aku ya ?,1943201809625207134,,Orionpettal,in,,0,1,0,https://x.com/undefined/status/1943201809625207134,1920956709255999491,
1943195907442507982,Thu Jul 10 06:29:41 +0000 2025,0,Mampus lu pada yang minggat ngasih hashtag #kaburajadulu,1943195907442507982,,,in,,0,0,0,https://x.com/undefined/status/1943195907442507982,2274470208,
1943174896768729325,Thu Jul 10 06:05:43 +0000 2025,0,@airevsev asli nul mending kaburajadulu,1943189874552771036,,airevsev,in,,0,0,0,https://x.com/undefined/status/1943189874552771036,1051528140944621568,
1942797527864205502,Thu Jul 10 05:17:44 +0000 2025,0,@bblushons kitanya aja yg mending #kaburajadulu,1943177800778944691,,bblushons,in,,0,1,0,https://x.com/undefined/status/1943177800778944691,1908059949089042437,
1943172161407197444,Thu Jul 10 04:55:20 +0000 2025,0,gw blm join trend #kaburajadulu anjingggg ah bego,1943172161407197444,,,in,,0,0,0,https://x.com/undefined/status/1943172161407197444,1317022582802051072,
1943070298120847440,Thu Jul 10 04:42:09 +0000 2025,0,@ilhampid Ngak suka sono ikut #kaburajadulu seperti kaum 24% yg lain. Jgn bacot aja.,1943168845272797674,,ilhampid,in,,0,2,0,https://x.com/undefined/status/1943168845272797674,1558338200200151040,
1943153617525215477,Thu Jul 10 03:41:39 +0000 2025,0,bismillah semoga ada yang tembus #kaburajadulu,1943153617525215477,,,in,,0,0,0,https://x.com/undefined/status/1943153617525215477,134096197,
1942887733082624416,Thu Jul 10 03:31:22 +0000 2025,0,@bacanghaneut @AlFariqi Kaburajadulu,1943151031736820220,,bacanghaneut,in,,0,0,0,https://x.com/undefined/status/1943151031736820220,384550011,
1942753821702406566,Wed Jul 09 16:48:25 +0000 2025,3,@AzzamIzzulhaq @ikhwanuddin Katanya hujan batu di negeri sendiri lbh baik ketimbang hujan emas di negri orang mohon maaf pribahasa ini kynya ga berlaku buat rakyat konoha saat ini. Jk negri org lbh menjamin keamanan kesejehteraan hukum ditegakkan..mending #kaburAjaDulu,1942989226494038432,,AzzamIzzulhaq,in,,0,0,0,https://x.com/undefined/status/1942989226494038432,2319672868,
1942890475264016490,Wed Jul 09 16:46:12 +0000 2025,0,@worksfess *Bukan berarti yg tidak S1 tidak bisa.. Tapi perjalanan S1 lo pasti banyak bawa manfaat. Kerja apapun nguli kek. Jalanin aja batu loncatan. #kaburAjaDulu nanti berjalannya waktu mungkin ada peluang lain yang terbuka https://t.co/0YeclEv7TC,1942988667871526924,https://pbs.twimg.com/tweet_video_thumb/Gvbh479WIAAcTOx.jpg,worksfess,in,,0,0,0,https://x.com/undefined/status/1942988667871526924,1531420107406454784,
1942979444836290763,Wed Jul 09 16:09:33 +0000 2025,0,Rusia impor TKI sekitar 1 juta orang Saatnya #KaburAjaDulu Ingat TKI I : India @txtdrjkt @txtda https://t.co/hnF49rKxnt,1942979444836290763,https://pbs.twimg.com/amplify_video_thumb/1942979254385512448/img/-8jzaHRJDS3HDLTp.jpg,,in,,0,0,0,https://x.com/undefined/status/1942979444836290763,1552912946569019392,
1942978220007325956,Wed Jul 09 16:04:41 +0000 2025,0,dimana sudah muak dengan negara sendiri dan ingin kaburajadulu. tapi kabur juga tidak murah,1942978220007325956,,,in,,0,1,0,https://x.com/undefined/status/1942978220007325956,1152616202566418432,
1942966602280137199,Wed Jul 09 15:21:36 +0000 2025,0,ini hastag nya bukn kaburajadulu tapi healingajadulu sapa mau ikut ,1942967377400115233,,nzla2006,in,,0,0,0,https://x.com/undefined/status/1942967377400115233,1740568174809268224,
1942949930345349173,Wed Jul 09 14:37:54 +0000 2025,1,@daddyyuki @ch4o5Myth @truthspace Yg kaya gitu pasti gk maen #KaburAjaDulu persiapan matang gk buru2 disanapun kalem. Mudah2an byk yg demikian. Btw kalau dr nada yg telp itum kecewa banget sepertinya. Meski dia paham ada orang2 yg edukasi terus spt si dian (neo japan channel) ini.,1942956382187033080,,daddyyuki,in,,0,0,0,https://x.com/undefined/status/1942956382187033080,1501741769306021890,
1942952852252750220,Wed Jul 09 14:23:52 +0000 2025,1,#KaburAjaDulu ke Singapura...,1942952852252750220,,,in,,0,0,1,https://x.com/undefined/status/1942952852252750220,398798880,
1942949930345349173,Wed Jul 09 14:12:16 +0000 2025,3,Nah kejadian kan yg kita bahas beberapa bulan lalu terjadi juga kan. Mana nih pembela #kaburajadulu ke jepang. Baru 1 bln kerja jadi maling!!! Kabur aja dulu sampe maling aja dulu @ch4o5Myth @daddyyuki @truthspace https://t.co/tlTg1d3L1H,1942949930345349173,,,in,,1,3,1,https://x.com/undefined/status/1942949930345349173,1501741769306021890,
1942940835563393494,Wed Jul 09 13:36:07 +0000 2025,0,@bluredyou salken asmin Angkasa perlu pake hastag kaburajadulu gak nih?,1942940835563393494,,bluredyou,in,,0,1,0,https://x.com/undefined/status/1942940835563393494,1762476452308803584,
1942816206286905428,Wed Jul 09 13:13:17 +0000 2025,0,@VIVAcoid Kemarin #kaburAjaDulu ngomel sekarang bilang budaya merantau jaga lisan kita sebelum bicara semua jejak digital itu ada semua lho,1942935085524615483,,VIVAcoid,in,,0,0,0,https://x.com/undefined/status/1942935085524615483,442626329,
1942871430695407646,Wed Jul 09 13:10:08 +0000 2025,0,@hwachell @ARSIPAJA emang lebih baik #kaburajadulu,1942934294852509720,,hwachell,in,,0,1,0,https://x.com/undefined/status/1942934294852509720,1821788129331965952,
1942911232203493819,Wed Jul 09 12:42:34 +0000 2025,0,@t_yudehis statement luhut perihal #kaburajadulu kalo emg ga akan jadi orang besar di negeri orang wkkwk,1942927358736117790,,t_yudehis,in,,0,1,0,https://x.com/undefined/status/1942927358736117790,78931279,
1942812909681402324,Wed Jul 09 12:41:17 +0000 2025,0,@moonforearthh Kaburajadulu,1942927035774668874,,moonforearthh,in,,0,1,0,https://x.com/undefined/status/1942927035774668874,1470708714680111106,
1942906074941767929,Wed Jul 09 12:34:42 +0000 2025,3,@txtdrimedia Kasihan nasib mu Bang cape2 kuliah di Oxford dan biaya gak kehitung tp jadi OJOL apa gk kepikir utk #kaburAjaDulu ..?,1942925379108327842,,txtdrimedia,in,,0,1,0,https://x.com/undefined/status/1942925379108327842,1703670621622710272,
1942923907004256258,Wed Jul 09 12:28:51 +0000 2025,6,SJW KaburAjaDulu udah komen belom? ,1942923907004256258,,,in,,1,3,2,https://x.com/undefined/status/1942923907004256258,1922305531102035968,
1942919273493790725,Wed Jul 09 12:10:27 +0000 2025,6,Pemerintah gak jelas gak singkron kemarin bahlul bilang yang #KaburAjaDulu perlu ditanyakan rasa nasionalisme nya. Sekarang karena gak becus ngelola negara si @datuakrajoangek kang nasi babi @NasbiHasan malah nyuruh merantau ke luar negeri tolol ,1942919273493790725,,,in,,0,3,1,https://x.com/undefined/status/1942919273493790725,1047680225138466816,
1942918731895882196,Wed Jul 09 12:08:18 +0000 2025,0,#Kaburajadulu #kaburkejepangyuk NEGARA SINTING ANJ,1942918731895882196,,,in,,0,0,0,https://x.com/undefined/status/1942918731895882196,1927334486368223233,
1942886451030491600,Wed Jul 09 11:55:46 +0000 2025,0,@ARSIPAJA emang negara idiot satu gedung otaknya di dengkul semua ga pernah sinkron. dulu #KaburAjaDulu di bilang ga nasionalis sekarang malah bikin statement begini.,1942915580949942672,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1942915580949942672,2953278284,
1942735582347812977,Wed Jul 09 00:00:31 +0000 2025,10,yang kanan sing penting #KaburAjaDulu ,1942735582347812977,,,in,,0,0,6,https://x.com/undefined/status/1942735582347812977,1259033406333059073,
1942622321489109216,Tue Jul 08 16:30:28 +0000 2025,0,Menurut gw narasi atau kampanye kaburajadulu tu salah. Harusnya kita ga kabur. Harusnya kita sangat kuat untuk ngusir koruptor. Karena jujur Indonesia nyaman bgt anjir. Fak lah.,1942622321489109216,,,in,,0,0,0,https://x.com/undefined/status/1942622321489109216,1902120745783980033,
1942486265183527264,Tue Jul 08 16:13:21 +0000 2025,0,@primawansatrio Haderrehhhhh #kaburajadulu emang nih,1942618016799486094,,primawansatrio,in,,0,0,0,https://x.com/undefined/status/1942618016799486094,88430015,
1942447386921689418,Tue Jul 08 15:59:48 +0000 2025,1,@TheSopranoob dari #KaburAjaDulu ke #DeportasiAjaDulu,1942614606586995054,,TheSopranoob,in,,0,0,0,https://x.com/undefined/status/1942614606586995054,1881674035303690241,
1942607105619354035,Tue Jul 08 15:30:00 +0000 2025,1,KEPALA Kantor Komunikasi Kepresidenan atau Presidential Communication Office (PCO) Hasan Nasbi mengatakan bahwa Indonesia memiliki budaya merantau https://t.co/NYtV3f4nGZ,1942607105619354035,,,in,,0,1,1,https://x.com/undefined/status/1942607105619354035,68930552,
1942606572267659575,Tue Jul 08 15:27:56 +0000 2025,0,Stop membandingkan mana yg lebih susah atau lebih mudah. Krn sekedar pengen #kaburajadulu aja juga butuh kemampuan bahasa yg baik,1942606587203576324,,kurniawandjody,in,,0,0,0,https://x.com/undefined/status/1942606587203576324,183894876,
1942606545738735661,Tue Jul 08 15:27:47 +0000 2025,0,Kita jadi permanent resident di Xinzhou aja yah sis @Leezxc018 *kaburajadulu,1942606545738735661,,,in,,0,1,0,https://x.com/undefined/status/1942606545738735661,1236885840673927174,
1942580247788151186,Tue Jul 08 13:43:17 +0000 2025,13,Bener-bener temen sekitar gue pada proses #kaburajadulu ada yg ke Korea taiwan Jerman Australia Jepang Austria kek ini gue ditinggal di indo sendiri?,1942580247788151186,,,in,,0,3,0,https://x.com/undefined/status/1942580247788151186,1555589719081115649,
1942563328154652789,Tue Jul 08 13:19:43 +0000 2025,5,@idn_abroad pemainnya tidak memadai untuk terjalannya liga ya iya orang pemainnya pilih #kaburajadulu daripada nungguin kepastian ga jelas hehe trus mereka sisanya yang terabaikan umurnya semakin bertambah yang ujungnya lebih milih realistis untuk bekerja biasa atau berkeluarga,1942574316996157462,,idn_abroad,in,,0,0,0,https://x.com/undefined/status/1942574316996157462,1781514625940668416,
1942571619693875267,Tue Jul 08 13:09:00 +0000 2025,23,️: kenapa milihnya jerman kak? jujur aku milih ausbildung di jerman karena menurutku dari semua negara untuk di-kaburajadulu-in jerman tuh ada jenjang karirnya dan kalo udah selesai program ausbildung bisa jadi pegawai tetap disana ato pindah2 ke negara uni eropa lainnya https://t.co/FpVNPGtDIN,1942571619693875267,https://pbs.twimg.com/media/GvVmRxqaYAUKP1z.png,,in,,1,2,3,https://x.com/undefined/status/1942571619693875267,1639283643788201984,
1942567990983078232,Tue Jul 08 12:56:08 +0000 2025,0,@eaurnest kaburajadulu https://t.co/SCk3UH1JqL,1942568383398174942,https://pbs.twimg.com/tweet_video_thumb/GvVjpQKWYAAeIkQ.jpg,eaurnest,in,,0,0,0,https://x.com/undefined/status/1942568383398174942,1504817139043106817,
1942526659586146638,Tue Jul 08 12:52:04 +0000 2025,0,@arrrale mumpung masih muda saatnya #kaburajadulu,1942567360285876547,,arrrale,in,,0,1,0,https://x.com/undefined/status/1942567360285876547,576896483,
1942550451800465667,Tue Jul 08 12:51:10 +0000 2025,0,@handarugemes Gas #KaburAjaDulu ke Harmonia,1942567135009726778,,handarugemes,in,,0,0,0,https://x.com/undefined/status/1942567135009726778,954188384989200384,
1942561915307274523,Tue Jul 08 12:30:26 +0000 2025,0,Tepis #KaburAjaDulu Hasan Nasbi: Lapangan Kerja Ada tapi Budaya Indonesia Merantau Lapangan kerja di Indonesia ada tapi ada pilihan di luar negeri yang menarik kan enggak apa-apa ujarnya di Jakarta Selasa (8/7). Jadi kan kita sudah terbiasa juga dengan budaya merantau. https://t.co/XI8OgLpBv1,1942561915307274523,https://pbs.twimg.com/amplify_video_thumb/1942557944203321344/img/77wEz2wONHeQh2ka.jpg,,in,,0,0,0,https://x.com/undefined/status/1942561915307274523,68930552,
1942546044639912368,Tue Jul 08 11:38:43 +0000 2025,0,Kok gak ngajak gue aja siii #kaburajadulu https://t.co/PnHfTyqHCH,1942548902110236959,https://pbs.twimg.com/media/GvVR7lqaYAY2uqf.jpg,caraoth,in,,0,1,0,https://x.com/undefined/status/1942548902110236959,1856238739686862848,
1942547540601364911,Tue Jul 08 11:33:19 +0000 2025,17,Mamam Noh #KaburAjaDulu ke negara2 barat pujaan Indon libs dan oikophobic disini jadi kena #RasisAjaDulu dan #IslampobiaAjaDulu syukur2 gak jadi kena #DeportasiAjaDulu @dick76083 @republicandeist @TheSopranoob @djadja222 @polzhengzhi @Kaisar_Blues,1942547540601364911,,,in,,1,4,4,https://x.com/undefined/status/1942547540601364911,1632254408221396992,
1942536717132783871,Tue Jul 08 10:50:18 +0000 2025,1,Kalo lg capek gini beneran cuma bisa mbatin semoga semua lelah ini berbuah hasil kaburajadulu yg baik,1942536717132783871,,,in,,0,0,1,https://x.com/undefined/status/1942536717132783871,1930758862535368704,
1942516925101400114,Tue Jul 08 10:14:06 +0000 2025,4,@tamerlane9470 #Kaburajadulu meanwhile fasis pada naik semua,1942527604881514965,,tamerlane9470,in,,0,1,0,https://x.com/undefined/status/1942527604881514965,1503606175631175680,
1942523301575995555,Tue Jul 08 09:57:00 +0000 2025,1,seolah2 prabowo mau bilang mau KaburAjaDulu pake beasiswa negara? eits... nanti dulu kalo yg lain menderita ayo kita menderita sama2 (kecuali gue) ,1942523304465817797,,fernandesu00,in,,0,1,0,https://x.com/undefined/status/1942523304465817797,365750500,
1942516925101400114,Tue Jul 08 09:31:39 +0000 2025,13,Salah satu dampak dari #KaburAjaDulu,1942516925101400114,,,in,,0,2,3,https://x.com/undefined/status/1942516925101400114,546025427,
1942500667039588417,Tue Jul 08 09:22:41 +0000 2025,0,@ecommurz Gak mampu #KaburAjaDulu ya? Xiixiixiixixi,1942514665692750251,,ecommurz,in,,0,0,0,https://x.com/undefined/status/1942514665692750251,954188384989200384,
1942445218336497707,Tue Jul 08 08:18:24 +0000 2025,0,@heisenburpz Bjir??? @kyo_hanabishi Emg udh paling bener #kaburajadulu . Di UK kayaknya ga segininya wkwk,1942498490636198120,,heisenburpz,in,,0,1,0,https://x.com/undefined/status/1942498490636198120,3316912891,
1942496571582726473,Tue Jul 08 08:10:47 +0000 2025,0,Temennya kak ros #KaburAjaDulu,1942496571582726473,,,in,,0,0,0,https://x.com/undefined/status/1942496571582726473,208930372,
1942460062066475201,Tue Jul 08 05:45:42 +0000 2025,85,Macam biasa bila negara nak melingkup rakyat #kaburajadulu ada isu besar Yawlohhhh yaudehhhh salahin Malisyia ajaa.,1942460062066475201,,,in,,0,5,21,https://x.com/undefined/status/1942460062066475201,1247462449722212358,
1942447386921689418,Tue Jul 08 05:23:41 +0000 2025,13,@aslijawasejati Semoga #KaburAjaDulu kena diskriminasi lebih parah daripada ini.. https://t.co/xc6KSNGop9,1942454521982247023,https://pbs.twimg.com/tweet_video_thumb/GvT8FlwbEAAS2mA.jpg,aslijawasejati,in,,0,2,0,https://x.com/undefined/status/1942454521982247023,1864914368175181824,
1942404550343745945,Tue Jul 08 05:21:25 +0000 2025,0,@tanyakanrl #kaburajadulu ke LN,1942453949631717540,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1942453949631717540,97603420,
1942445036861546804,Tue Jul 08 04:48:00 +0000 2025,0,@detikcom Kata orang: Ekonomi baik-baik saja . Kalo kata aku sih: #KaburAjaDulu,1942445539724788076,,detikcom,in,,0,0,0,https://x.com/undefined/status/1942445539724788076,1256405851,
1942425911330234620,Tue Jul 08 04:33:59 +0000 2025,0,@detikcom 2 emas = @2 rolex 1 perak = 1 rolex Kalo gak dapat juga #kaburajadulu ke Turki/Korsel,1942442014483620288,,detikcom,in,,0,0,0,https://x.com/undefined/status/1942442014483620288,3139555602,
1942434598384013423,Tue Jul 08 04:04:31 +0000 2025,7,Dulu ada tagar #IndonesiaGelap dan #kaburajadulu termul gk terima... Nuduh gk punya rasa nasionalis lah sakit hati lah kalah pilpres lah.. Eh faktanya banyak PHK lap kerja syulit.. Menterinya menghimbau cari kerja ke LN lagi.. Termul &amp; penjilat bansos auto mingkem...,1942434598384013423,,,in,,0,1,4,https://x.com/undefined/status/1942434598384013423,1214470898150854657,
1942406884524425231,Tue Jul 08 03:07:24 +0000 2025,0,masyarakat yang berdemo itu dikarenakan hak mereka yang tercabut #indonesiagelap dan #kaburajadulu menyuarakan banyak dari itu tapi kita sesama manusia dari yang melakukan sound horeg dan yang suka tidur dirumah susah untuk memahami satu sama lain...,1942420223497543910,,yupiaaa_,in,,0,1,0,https://x.com/undefined/status/1942420223497543910,1425077062876864515,
1942370831415345487,Tue Jul 08 02:55:15 +0000 2025,1,@tanyakanrl Gk salah sih nderr remote jobs is great job in this economy a grain of your salary means a lot for many unemployed in this nation apalgi kamu udh lulusan LN udh paham lingkungannya pasti gampang aj misal mau comeback ke LN lah yg di Mari pengen cepat2 #kaburajadulu,1942417168446152827,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1942417168446152827,1541680703653351424,
1942395112417550571,Tue Jul 08 01:54:25 +0000 2025,5,@vursaz #KaburAjaDulu adalah salah satu dari sekian program Yahudi untuk memperkaya budaya di Barat,1942401858192236547,,vursaz,in,,0,1,0,https://x.com/undefined/status/1942401858192236547,1864914368175181824,
1942258311333892346,Tue Jul 08 01:50:38 +0000 2025,0,@pastnforget tanda-tanda disuruh #kaburajadulu kak,1942400907066630551,,bittersassun,in,,0,0,0,https://x.com/undefined/status/1942400907066630551,386945809,
1942296161441702318,Mon Jul 07 18:54:25 +0000 2025,24,1-2 bulan terakhir banyak DM nanya ttg #KaburAjaDulu ke UK khususnya biaya hidup dan minimal gaji berapa biar cukup. Ada pattern banyak yg kaget kok mahal dan sisa yg bisa ditabung cuma segitu . Well kalau motivasinya ngumpulin uang emang UK bukan tujuan kabur yg tepat sih ,1942296161441702318,,,in,,0,1,4,https://x.com/undefined/status/1942296161441702318,890824544641925120,
1942289785462349890,Mon Jul 07 18:50:01 +0000 2025,1,@ry0kiku HSJSHDJSH AKU AMININ DULU AJA siapa tau next time-nya bukan buat wisata tapi aku berhasil KaburAjaDulu,1942295055181717892,,ry0kiku,in,,0,1,0,https://x.com/undefined/status/1942295055181717892,1078548848530808833,
1942246834107466067,Mon Jul 07 15:44:44 +0000 2025,0,@621kdy udh saatnya lu #kaburajadulu ke india na,1942248425527144749,,621kdy,in,,0,0,0,https://x.com/undefined/status/1942248425527144749,1832732093291597824,
1941808161725305296,Sun Jul 06 12:35:14 +0000 2025,288,@worksfess Aku mau share info kerjaan soalnya aku lg proses di sini buat kerja di dubai gajinya sekitar 14.000-20.000 AED semua biaya keberangkatan sampe penginapan ditanggung. Siapa tau rejeki kalian buat kaburajadulu ini websitenya: https://t.co/qpT9CcjIYH,1941838349251264691,,rinjanaddict,in,,2,8,29,https://x.com/undefined/status/1941838349251264691,1700747734079406080,
1941833494738677919,Sun Jul 06 12:15:57 +0000 2025,0,Solusi buat kaum #KaburAjaDulu Ditambah in this economy gak boleh pilah-pilih pekerjaan. Keburu masa depannya gelap nanti.,1941833494738677919,,,in,,0,0,0,https://x.com/undefined/status/1941833494738677919,1722042052454793216,
1941043483151831171,Sun Jul 06 12:15:34 +0000 2025,0,@loo0pe_ ikut trend #.kaburajadulu kah?,1941833397367923193,,loo0pe_,in,,0,0,0,https://x.com/undefined/status/1941833397367923193,1589160164611194882,
1941808161725305296,Sun Jul 06 11:06:20 +0000 2025,1,@rinjanaddict @worksfess Kak? kaburajadulu ya,1941815976024006686,,rinjanaddict,in,,0,1,0,https://x.com/undefined/status/1941815976024006686,2370135948,
1941809533686513892,Sun Jul 06 10:40:44 +0000 2025,0,#KaburAjaDulu ke US...,1941809533686513892,,,en,,0,0,0,https://x.com/undefined/status/1941809533686513892,398798880,
1941792849307300095,Sun Jul 06 09:34:26 +0000 2025,0,Peduli amat sama statement bodoh lu sekarang tau Indonesia negara non-blok ga ada tuh yg terimakasih malahan pelopor #kaburajadulu pada pengen balik ke Indonesia awokawok ngentot ga sekalian mati di negara orang? Katanya mau pindah selamanya dari Indonesia oops,1941792849307300095,,,in,,0,0,0,https://x.com/undefined/status/1941792849307300095,1504673722996719618,
1941785496537207093,Sun Jul 06 09:25:23 +0000 2025,11,@madokafc1 Spanyol yg rajin tidur siang dan warganya banyak yg #KaburAjaDulu ke Jerman/Belanda baru-baru ini udah di atas Korsel,1941790571129098469,,madokafc1,in,,0,0,0,https://x.com/undefined/status/1941790571129098469,1667164650453057537,
1941717316720587022,Sun Jul 06 09:20:43 +0000 2025,1,@visrile saatnya # KaburAjaDulu,1941789398443667540,,visrile,in,,0,0,1,https://x.com/undefined/status/1941789398443667540,1861057850975653888,
1941746754694631744,Sun Jul 06 08:38:57 +0000 2025,0,@bewithgyuri Kalopun singgah Jakarta total pengeluaran buat nonton (+akomodasi dll) bakal lebih mahal dari nonton+plesir negara tetangga ‍️ Jadi... #kaburajadulu ? ,1941778885206757810,,bewithgyuri,in,,0,1,0,https://x.com/undefined/status/1941778885206757810,131232324,
1941454780670623990,Sun Jul 06 08:28:03 +0000 2025,0,@ba9ates Let's get married and KaburAjaDulu kesini @scinefil,1941776142324859297,,ba9ates,in,,0,1,0,https://x.com/undefined/status/1941776142324859297,1720647158188400640,
1941771091690885304,Sun Jul 06 08:07:59 +0000 2025,0,temen jepang gw bi;ang org luar jepang rame yg mau kesini pdhl gw malah mo keluar jir ternyata setiap negara warganya pada mikir buat #kaburajadulu juga wkkwk,1941771091690885304,,,in,,0,0,0,https://x.com/undefined/status/1941771091690885304,1471796244963946499,
1941078124768473269,Sun Jul 06 08:05:49 +0000 2025,0,@akubukanako @reibelinheart As orang yg lg keliling pulau Jawa fasilitas di kota2 jg ga kalah sih. Masalahnya cuma ya kurang penghuninya aja. Dari tagar KaburAjaDulu masalahnya aja 90% job vacancy cuma ada di Jabodetabek. Macet jg karena volume kendaraan. Tldr : Ini Indonesia atau Cuma Jakarta ??,1941770547043389551,,akubukanako,in,,0,0,0,https://x.com/undefined/status/1941770547043389551,2866951572,
1941286358158540963,Sun Jul 06 06:48:56 +0000 2025,3,@jondtor @volleytrails Bener udah sama orang sini gak dihargain ya mending #kaburajadulu. Dikira atlet gak butuh duit buat makan apa ya.,1941751198190797304,,jondtor,in,,0,1,0,https://x.com/undefined/status/1941751198190797304,1212303842420740096,
1941736194477556129,Sun Jul 06 05:49:19 +0000 2025,0,Sometimes mikir misal ekonomi masih stug ga ada progres pengen #kaburajadulu yadah siapin diru belajar english sedini mungkin +nabung buat ngumpulin modal wkwk,1941736194477556129,,,in,,0,0,0,https://x.com/undefined/status/1941736194477556129,1297771764039081985,
1941736023492575356,Sun Jul 06 05:48:38 +0000 2025,0,#KaburAjaDulu dari negara Eropa bersalju,1941736023492575356,,,in,,0,0,0,https://x.com/undefined/status/1941736023492575356,704977230967865344,
1941717550435340789,Sun Jul 06 04:51:29 +0000 2025,0,@Bagaspurnomoadi @tanyakanrl Enaknya #kaburajadulu sih kak ,1941721641026814108,,Bagaspurnomoadi,in,,0,0,0,https://x.com/undefined/status/1941721641026814108,1871619896922226688,
1941594345162899610,Sat Jul 05 20:25:39 +0000 2025,1,#kaburajadulu gua rasa ga salah karna realized kalo se bobrok itu.,1941594345162899610,,,in,,0,0,0,https://x.com/undefined/status/1941594345162899610,953557371053260800,
1941150079970123814,Fri Jul 04 15:00:18 +0000 2025,34,work! sender dipanggil buat assesment buat perusahaan di dubai dapetnya dari linkedin buat yg mau kaburajadulu coba cari di linkedin locnya diganti jadi worldwide dan jgn pernah minder karena orang pinter sometimes bisa kalah sama orang beruntung https://t.co/qOdNtr2Ak6,1941150079970123814,https://pbs.twimg.com/media/GvBZteBWAAEsMmp.jpg,,in,,0,2,1,https://x.com/undefined/status/1941150079970123814,1244597361826885636,
1941128038865117560,Fri Jul 04 14:38:26 +0000 2025,0,@wednedust Kita gak bingung kalau udah #KaburAjaDulu,1941144576808645110,,wednedust,in,,0,1,0,https://x.com/undefined/status/1941144576808645110,773868690815213568,
1941139975892054025,Fri Jul 04 14:24:54 +0000 2025,0,@Vermmithor Yang begini cita-citanya #KaburAjaDulu ke Swiss.,1941141169389572168,,Vermmithor,in,,0,1,0,https://x.com/undefined/status/1941141169389572168,807738465873960961,
1940660794112594220,Fri Jul 04 14:22:10 +0000 2025,0,@collegemfs hhhhh makanya semoga bisa secepatnya #kaburajadulu,1941140483709047059,,collegemfs,in,,0,0,0,https://x.com/undefined/status/1941140483709047059,1884787889189662720,
1940938617318429064,Fri Jul 04 13:37:30 +0000 2025,0,@txtdrimedia pemerintah banyak bacot mulu kerjaannya.... buat warga indonesia kalau mau #KaburAjaDulu ke luar negri siapin mental fisik dan pengetahuan negara yang dituju biar mempermudah segala urusannya semangat ,1941129242592579754,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1941129242592579754,1266668725022801920,
1941127047780401329,Fri Jul 04 13:33:55 +0000 2025,0,@1thinkaboutzu ?!?!?!?!! OY YG TKW TKW ITUNAAH YG CAK BEGAWE KASAR ITU YG KABURAJADULU kok artis ekebi ya mksdnya,1941128342738268317,,1thinkaboutzu,in,,0,2,0,https://x.com/undefined/status/1941128342738268317,1893195199641444352,
1941127696714744143,Fri Jul 04 13:31:21 +0000 2025,3,#kaburajadulu tp bru pertama kli naik pesawat as an adult https://t.co/zP2pYujqjz,1941127696714744143,https://pbs.twimg.com/media/GvBFWQFW4AEFA-s.jpg,,in,,0,2,0,https://x.com/undefined/status/1941127696714744143,1605466438739070977,
1940977536332452211,Fri Jul 04 12:04:29 +0000 2025,0,@mrseungkim wkwkwwk bukan #kaburajadulu tapi #tandainajadulu ,1941105833716379759,,mrseungkim,in,,0,0,0,https://x.com/undefined/status/1941105833716379759,1239401489128284162,
1941104896629219512,Fri Jul 04 12:00:45 +0000 2025,0,Dapet email dari vendor namanya CARER potential. Siwer aing bacanya CAREER potential. Udah deg2an ajaa akoohh. Kirain udh bisa gas #kaburajadulu,1941104896629219512,,,in,,0,0,0,https://x.com/undefined/status/1941104896629219512,33136928,
1941100703042457731,Fri Jul 04 11:44:06 +0000 2025,0,taun besok pokoknya harus bisa pake tren #kaburajadulu amin muak banget liat orang orang kek gini,1941100703042457731,,,in,,0,0,0,https://x.com/undefined/status/1941100703042457731,1299290861444816896,
1941098777584205841,Fri Jul 04 11:36:27 +0000 2025,4,Kalau begitu #IndonesiaGelap #KaburAjaDulu sudah betul dong?,1941098777584205841,,,in,,0,0,1,https://x.com/undefined/status/1941098777584205841,549854264,
1941035634690519107,Fri Jul 04 10:20:25 +0000 2025,0,@Cresjendo yoii kan join trend #Kaburajadulu wkwk,1941079645472120833,,Cresjendo,in,,0,1,0,https://x.com/undefined/status/1941079645472120833,1690234461131251713,
